x,y,cat,,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
544539,180391,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502002,166223,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500801,185558,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525670,184762,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481841,209337,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494317,170837,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521153,242968,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473933,191767,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524502,248106,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487952,168607,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460133,173081,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453261,148432,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491792,214464,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497815,165151,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515348,184750,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598908,254032,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558478,213316,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538228,168834,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464634,173867,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518675,175686,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533566,214619,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540196,180312,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500360,213540,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517882,175467,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549642,157506,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511368,173673,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506815,173387,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500192,192292,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533775,163036,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511484,160453,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489062,200329,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537514,179689,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551867,170425,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499262,398424,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488205,420586,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406184,394506,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417996,408162,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428667,451233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425386,379634,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388202,405780,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370955,325071,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353749,391896,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398629,401626,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393402,401018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465599,383470,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400257,404936,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444610,400247,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392046,391220,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410506,395586,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424782,449687,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384467,407359,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397399,403186,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449683,388863,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387756,435588,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451753,383440,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414448,429790,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394599,409068,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387330,409037,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402109,430185,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393825,453067,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412111,418466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397213,377839,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361159,436327,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383075,447616,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383832,340506,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402227,414685,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411957,397796,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377408,395123,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417231,381303,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442915,420573,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415394,396940,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420792,430901,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397791,444527,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385804,393101,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384572,388523,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402069,434868,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414997,432597,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392919,405103,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396150,430329,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439145,407748,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401240,354085,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424228,442208,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336023,416862,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351352,362910,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413549,408517,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341775,425156,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424811,413300,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402677,412615,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419118,421655,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354601,358760,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410682,349328,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399020,404042,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392258,405478,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353941,399967,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411471,446824,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397158,370362,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431117,394746,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395246,392783,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400468,405703,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354094,424230,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352429,359750,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358830,431609,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387039,365758,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395013,387179,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400545,404212,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435067,403802,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394436,450912,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376444,371957,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433463,410297,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426625,475977,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424241,452915,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396520,405610,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347638,429109,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374797,407601,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451670,388347,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373684,418326,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412615,403902,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392428,402295,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389868,410718,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383022,409854,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468350,395883,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373339,398565,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383878,376230,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434815,388041,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368864,411216,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321050,422497,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383197,409869,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381340,409680,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415521,368125,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404288,349685,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367922,415238,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422056,382193,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407334,445969,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373917,427628,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422261,374345,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392728,411341,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336585,420977,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401730,354294,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401854,402867,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401330,395538,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393903,387227,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399188,402459,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389510,370897,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399858,403574,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343651,438750,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388743,388465,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398246,406245,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400727,396769,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399077,403968,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402071,427626,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405902,394724,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383992,398245,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372230,412488,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418086,394699,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400305,466024,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380458,329635,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338347,337961,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411171,426853,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392447,408539,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375233,399429,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385338,440797,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397764,406712,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414290,393146,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394846,407130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402252,414628,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332913,385678,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396517,394572,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388479,343648,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405569,411933,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444816,409502,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393659,439272,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415222,434798,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396621,381952,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416893,347737,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398980,407667,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404273,429948,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397851,400846,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447192,359893,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350428,392503,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451853,420873,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402566,415798,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362753,369848,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407188,396576,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380139,434251,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409167,449719,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405470,392374,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359036,365793,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398617,402424,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408714,391412,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382222,441817,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403751,385539,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400548,402390,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393828,404314,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373943,376926,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390182,360941,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391776,409868,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342501,336320,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401923,417123,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342400,426090,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405325,407466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369480,377148,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416110,374296,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401162,412142,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442931,430123,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478361,409520,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401313,405195,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357466,354094,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417617,414816,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417281,410881,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470047,410943,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378824,430343,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369227,397853,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397918,462032,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397331,407010,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427810,400178,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401708,409924,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426172,363147,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401411,414503,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409823,412908,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386068,422517,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398255,405428,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346358,384801,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397735,448097,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348847,425164,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394761,461494,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357253,388075,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402267,410395,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415233,441297,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404445,402466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408224,399767,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369044,371649,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343119,382074,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416750,435776,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387103,401925,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368200,364844,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393758,439738,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418623,404382,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402660,406054,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427749,457110,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405356,391545,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432184,395118,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322936,368566,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402710,424367,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456025,389630,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395450,407822,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377941,403683,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407576,434017,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348263,386451,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391966,387214,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392576,406460,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380236,460907,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398153,407081,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399942,385908,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398795,472619,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467535,416014,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377758,413906,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398724,404179,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396710,378698,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377588,402670,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408992,462226,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423371,373970,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412861,434751,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403160,392159,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395168,404189,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399346,423786,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409244,460295,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429515,393708,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370602,353215,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356739,417826,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408147,436628,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436362,379677,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399291,386712,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396081,396707,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419200,403389,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383855,390984,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370252,347498,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460198,402706,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418046,358461,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408500,393942,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397618,404912,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392660,395873,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406739,400918,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439048,403700,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392424,375266,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379128,418858,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391970,419802,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389279,424006,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468907,448885,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410601,410653,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396556,406492,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417795,405673,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375971,427549,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414374,439977,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368363,409733,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402081,407514,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399753,404222,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424840,479570,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381863,416651,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394606,401451,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389520,406500,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418140,415328,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387461,394402,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391384,413273,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391439,399819,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365223,422531,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407189,437102,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415933,422485,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402031,426039,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428513,456990,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382396,405483,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368166,429422,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418636,440000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411674,402377,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424365,371987,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394159,411676,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371548,414612,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460628,434107,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399717,403257,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361875,448199,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393424,399084,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333682,401078,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377870,377550,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405117,364266,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452398,378671,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397889,398501,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424089,352640,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417494,392231,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402851,395579,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376493,366302,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460684,371809,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449571,387141,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405322,414743,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420489,448078,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377975,461076,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492551,434649,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477323,384551,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359740,379592,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429653,438596,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361814,411086,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400660,404811,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410418,409414,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392162,355397,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376145,414107,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371464,328177,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379593,380662,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448231,384406,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404157,406324,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420616,401526,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398985,413427,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400538,407020,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391530,398743,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408182,408351,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435926,408504,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411090,435389,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398311,383357,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409291,431539,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
