x,y,cat
0.972,0.09,1
0.8290000000000001,0.062,0
0.52,0.116,0
0.53,0.132,0
1.5290000000000001,0.182,1
1.5310000000000001,0.187,1
0.601,0.083,0
0.865,0.096,0
1.166,0.161,1
0.532,0.004,0
1.02,0.148,1
1.467,0.161,1
1.235,0.155,1
1.705,0.134,1
0.20800000000000002,0.147,0
0.635,0.07100000000000001,0
0.5740000000000001,0.111,0
0.449,0.032,0
1.087,0.107,1
0.778,0.078,0
0.553,0.113,0
1.473,0.168,1
1.0150000000000001,0.131,1
0.5630000000000001,0.05,0
0.658,0.048,0
1.113,0.133,1
0.609,0.05,0
1.559,0.027,1
0.852,0.058,0
1.552,0.195,1
0.9480000000000001,0.14,1
0.492,0,0
0.492,0,0
1.054,0.13,1
0.906,0.109,1
0.46,0.159,0
0.987,0.12,1
0.517,0.093,0
1.0010000000000001,0.116,1
0.913,0.10400000000000001,1
0.777,0.061,0
0.5640000000000001,0.068,0
0.913,0.14300000000000002,1
0.481,0.15,0
0.975,0.058,1
0.44,0.10400000000000001,0
0.35000000000000003,0.097,0
0.329,0.17,0
1.21,0.146,1
0.515,0.101,0
1.318,0.067,1
0.8280000000000001,0.094,0
1.418,0.14200000000000002,1
1.443,0.14400000000000002,1
0.984,0.129,1
1.2750000000000001,0.153,1
0.454,0.124,0
0.666,0.061,0
0.879,0.065,1
0.918,0.012,1
0.47600000000000003,0.065,0
1.589,0.038,1
0.52,0.158,0
0.557,0,0
0.493,0.043000000000000003,0
0.8,0.059000000000000004,0
0.8260000000000001,0.057,0
1.0090000000000001,0.14100000000000001,1
0.763,0.031,0
0.9470000000000001,0.082,1
0.525,0.096,0
1.113,0.068,1
1.064,0.14300000000000002,1
0.842,0.068,0
1.5010000000000001,0.159,1
0.61,0.096,0
1.1460000000000001,0.151,1
0.932,0.105,1
0.908,0.077,1
0.341,0.092,0
1.532,0.163,1
1.426,0.166,1
0.454,-0.008,0
1.345,0.151,1
1.412,0.006,1
0.843,0.077,0
0.589,0.153,0
1.229,0.075,1
0.645,0.07,0
0.929,0.078,1
0.668,0.068,0
0.491,0.037,0
0.66,0.077,0
0.984,0.113,1
0.486,0.125,0
0.289,0,0
0.40700000000000003,0.009000000000000001,0
0.533,0.109,0
0.526,0.003,0
0.5630000000000001,0.018000000000000002,0
1.2630000000000001,0.147,1
1.358,0.128,1
0.909,0.065,1
0.34700000000000003,0.095,0
0.787,0.074,0
0.434,0.11,0
1.387,0.146,1
1.035,0.122,1
0.513,0.053,0
0.658,0.056,0
0.506,0.054,0
1.056,0.16,1
1.381,0.091,1
0.853,0.058,0
0.755,0.054,0
0.796,0.074,0
0.5650000000000001,0.065,0
0.5670000000000001,0.048,0
0.5,0.05,0
0.356,0.154,0
0.635,0.106,0
0.769,0.07,0
0.8290000000000001,0.07,0
0.535,0.11900000000000001,0
0.551,0.10200000000000001,0
0.892,0.095,1
0.9470000000000001,0.133,1
0.502,0.137,0
0.799,0.095,0
1.0110000000000001,0.151,1
0.8300000000000001,0.1,0
0.537,-0.007,0
1.663,-0.004,1
0.537,-0.011,0
0.494,0.044,0
0.46,0,0
0.562,0.058,0
1.368,0.177,1
0.884,0.105,1
1.012,0.055,1
0.431,0.031,0
0.305,0.005,0
1.116,0.097,1
0.579,0.127,0
0.517,0.166,0
0.769,0.077,0
1.544,0.183,1
0.524,0.17400000000000002,0
0.329,0.116,0
0.6980000000000001,0.081,0
0.872,0.069,1
0.517,0.023,0
0.368,0.028,0
0.392,0.028,0
1.377,0.135,1
1.438,0.159,1
1.544,0.161,1
0.931,0.152,1
1.417,0.17300000000000001,1
1.035,0.111,1
1.097,0.112,1
0.687,0.049,0
0.552,0.018000000000000002,0
0.502,0.159,0
0.41100000000000003,0.117,0
0.502,0.007,0
0.8140000000000001,0.085,0
0.515,0.13,0
0.462,0.101,0
0.41400000000000003,-0.013000000000000001,0
0.543,0.15,0
1.522,0.159,1
0.579,0.096,0
0.838,0.067,0
1.342,0.151,1
1.383,0.156,1
0.391,0.101,0
0.38,0.026000000000000002,0
1.284,0.161,1
1.085,0.135,1
0.223,-0.002,0
1.24,0.158,1
0.358,0.138,0
0.433,0.14200000000000002,0
1.2690000000000001,0.151,1
0.544,0,0
1.2710000000000001,0.158,1
0.511,0.164,0
0.526,0.095,0
0.595,0.048,0
1.282,0.137,1
0.677,0.091,0
0.985,0.064,1
0.71,0.05,0
0.467,0.099,0
0.7000000000000001,0.079,0
0.524,0.088,0
0.464,0.04,0
0.496,0.158,0
0.496,0.133,0
0.658,0.067,0
0.5750000000000001,0.036000000000000004,0
0.507,-0.012,0
0.904,0.077,1
0.885,0.009000000000000001,1
0.524,0.098,0
0.47400000000000003,0.157,0
1.184,0.16,1
1.194,0.157,1
1.498,0.156,1
0.452,0.004,0
0.533,0.004,0
0.581,0.02,0
0.721,0.049,0
0.384,0,0
0.384,0,0
1.088,0.12,1
1.07,0.129,1
0.265,0.117,0
0.9450000000000001,0.065,1
1.236,0.115,1
0.81,0.066,0
1.657,0.193,1
0.551,-0.007,0
1.262,0.124,1
0.601,0.07200000000000001,0
1.436,0.155,1
0.367,0.006,0
0.443,0.06,0
0.74,0.062,0
0.743,0.081,0
1.222,0.165,1
1.072,0.11900000000000001,1
0.40900000000000003,0.162,0
0.889,0.018000000000000002,1
0.353,-0.004,0
0.585,0.077,0
1.487,0.145,1
0.519,0.004,0
0.523,0.10200000000000001,0
0.463,0.08,0
0.509,0.113,0
1.316,0.164,1
0.371,0.015,0
0.511,0.012,0
0.28500000000000003,0.029,0
0.47600000000000003,0.154,0
0.768,0.078,0
0.9380000000000001,0.14100000000000001,1
0.482,0.1,0
0.432,0.004,0
0.41500000000000004,0.10200000000000001,0
0.61,0.06,0
0.462,0.056,0
0.97,0.107,1
1.318,0.153,1
0.97,0.107,1
0.931,0.11800000000000001,1
0.862,0.038,0
0.544,0.159,0
0.512,0.012,0
0.805,0.112,0
1.595,0.176,1
0.537,0.165,0
0.385,0.048,0
0.545,0.033,0
1.532,0.159,1
1.336,0.147,1
0.896,0.064,1
0.499,0.1,0
0.85,0.064,0
0.289,-0.019,0
0.289,-0.019,0
0.41500000000000004,0.123,0
0.754,0.074,0
1.418,0.159,1
1.188,0.065,1
1.048,0.152,1
0.801,0.077,0
0.547,0.052000000000000005,0
0.92,0.077,1
0.9540000000000001,0.089,1
1.4000000000000001,0.158,1
0.6920000000000001,0.049,0
0.495,0.026000000000000002,0
1.002,0.062,1
0.463,0.024,0
0.465,0.092,0
1.17,0.073,1
0.904,0.08600000000000001,1
1.518,0.166,1
0.541,0.06,0
0.5,0.122,0
0.499,-0.007,0
0.786,0.06,0
1.436,0.017,1
1.2510000000000001,0.156,1
0.483,0.007,0
0.865,0.091,0
1.2550000000000001,0.163,1
0.722,0.07200000000000001,0
0.729,0.066,0
0.41600000000000004,0.047,0
0.47700000000000004,0.047,0
0.6960000000000001,0.077,0
0.743,0.074,0
0.999,0.129,1
0.785,0.082,0
0.834,0.082,0
0.47200000000000003,0.023,0
0.262,-0.007,0
0.74,0.10400000000000001,0
1.77,0.107,1
0.986,0.046,1
0.71,0.077,0
0.401,0.052000000000000005,0
1.032,0.125,1
0.8280000000000001,0.078,0
1.42,0.17200000000000001,1
0.666,0.073,0
0.432,0.084,0
0.71,0.085,0
0.99,0.117,1
1.155,0.146,1
1.475,0.176,1
0.745,0.052000000000000005,0
0.861,0.096,0
1.05,0.124,1
0.974,0.073,1
1.333,0.164,1
0.5,0.095,0
1.05,0.116,1
0.597,0.1,0
0.537,0.145,0
0.988,0.056,1
0.513,0.112,0
1.385,0.006,1
0.47600000000000003,0.101,0
0.468,0.169,0
0.527,0.14100000000000001,0
0.426,-0.007,0
0.494,0.10400000000000001,0
0.753,0.083,0
0.544,-0.002,0
1.071,0.09,1
0.401,0.004,0
0.385,0.111,0
0.494,0.009000000000000001,0
0.866,0.066,0
1.5090000000000001,0.023,1
0.667,0.09,0
1.19,0.097,1
1.341,0.12,1
0.757,0.106,0
0.548,0.147,0
0.522,0.14200000000000002,0
1.567,0.007,1
0.668,0.076,0
0.926,0.074,1
0.544,0.17300000000000001,0
0.274,0.158,0
0.639,0.08,0
0.856,0.07100000000000001,0
1.48,0.161,1
0.55,0.065,0
1.29,0.154,1
0.977,0.06,1
0.5640000000000001,0.051000000000000004,0
0.5690000000000001,0.112,0
0.854,0.042,0
0.874,0.116,1
0.874,0.109,1
0.47800000000000004,0.002,0
1.34,-0.025,1
0.402,0.108,0
0.767,0.061,0
0.324,0.096,0
0.895,0.095,1
0.549,0.047,0
0.769,0.066,0
1.057,0.158,1
1.06,0.157,1
0.686,0.057,0
0.455,0.084,0
0.996,0.146,1
0.8320000000000001,0.069,0
1.718,0.189,1
1.07,0.14,1
1.183,0.148,1
0.79,0.063,0
1.151,0.07100000000000001,1
0.605,0.094,0
0.86,0.14100000000000001,0
0.546,0.04,0
0.389,-0.015,0
1.1,-0.014,1
0.482,0.034,0
1.024,0.147,1
0.54,0.062,0
1.226,0.14100000000000001,1
0.375,0.027,0
0.898,0.13,1
0.491,0.055,0
0.389,0.091,0
0.922,0.058,1
0.485,0.097,0
0.52,0.16,0
0.845,0.073,0
0.539,0.153,0
0.84,0.096,0
0.527,0.036000000000000004,0
1.04,0.145,1
0.495,0.037,0
1.348,0.14200000000000002,1
0.457,0,0
1.027,0.149,1
0.769,0.056,0
1.249,0.14200000000000002,1
0.52,0.123,0
0.525,0.112,0
0.523,0.17200000000000001,0
0.463,0.017,0
0.274,0.091,0
1.056,0.07100000000000001,1
1.012,0.158,1
1.612,0.037,1
0.883,0.123,1
0.096,0.183,0
0.092,0.193,0
0.539,0.146,0
0.882,0.077,1
0.74,0.058,0
0.7020000000000001,0.084,0
1.008,0.158,1
0.724,0.08600000000000001,0
1.3840000000000001,0.017,1
1.0070000000000001,0.123,1
1.55,0.149,1
0.504,0.152,0
0.428,0.092,0
0.727,0.054,0
0.277,0.094,0
0.382,0.001,0
0.552,0.093,0
0.525,0.129,0
0.445,0.013000000000000001,0
0.88,0.11900000000000001,1
1.276,0.157,1
0.484,0.149,0
0.885,0.088,1
1.304,0.167,1
1.213,0.147,1
0.5,-0.006,0
0.77,0.058,0
1.244,0.147,1
0.424,0.106,0
0.962,0.074,1
0.28200000000000003,-0.025,0
0.41600000000000004,0.157,0
1.3820000000000001,0.146,1
0.911,0.061,1
1.035,0.095,1
0.7030000000000001,0.061,0
0.897,0.099,1
0.42,-0.001,0
0.5750000000000001,0.082,0
0.556,0.026000000000000002,0
1.105,0.135,1
1.379,0.165,1
1.482,0.041,1
1.421,0.14200000000000002,1
1.29,0.16,1
0.8190000000000001,0.009000000000000001,0
0.712,0.054,0
0.805,0.077,0
0.9490000000000001,0.12,1
0.63,0.132,0
1.69,0.041,1
0.852,0.06,0
1.2730000000000001,0.164,1
1.022,0.099,1
1.157,0.155,1
0.634,0.1,0
0.867,0.089,0
1.369,0.17,1
1.466,0.018000000000000002,1
0.496,0.111,0
0.725,0.062,0
0.529,0.108,0
0.49,0.155,0
1.1360000000000001,0.16,1
0.513,-0.008,0
0.5740000000000001,0.032,0
1.57,0.041,1
1.002,0.115,1
0.796,0.069,0
1.5110000000000001,0.163,1
0.281,0.065,0
0.706,0.062,0
0.192,0.14400000000000002,0
1.504,0.026000000000000002,1
0.353,0.092,0
0.66,0.048,0
0.658,0.088,0
1.03,0.10400000000000001,1
0.483,0.122,0
1.565,0.195,1
1.059,0.14100000000000001,1
0.837,0.107,0
0.902,0.10400000000000001,1
0.556,0.166,0
0.515,0.153,0
0.376,0.157,0
0.811,0.137,0
0.738,0.091,0
1.164,0.149,1
1.104,0.073,1
0.79,0.029,0
0.809,0.078,0
0.524,-0.002,0
0.757,0.08,0
0.485,0.038,0
1.365,-0.011,1
0.632,0.114,0
0.229,0.115,0
1.0070000000000001,0.11,1
0.806,0.108,0
0.465,0.047,0
1.615,-0.026000000000000002,1
0.841,0.082,0
0.893,0.06,1
0.549,0.01,0
0.89,0.10200000000000001,1
0.975,0.127,1
0.482,0.009000000000000001,0
0.551,0.005,0
1.224,0.016,1
0.924,0.106,1
0.598,0.042,0
0.362,0.137,0
0.504,0.125,0
0.9420000000000001,0.11900000000000001,1
0.666,0.047,0
0.664,0.076,0
0.532,0.029,0
0.525,0.108,0
0.438,-0.008,0
1.19,0.11900000000000001,1
1.17,0.17,1
0.904,0.158,1
0.969,0.157,1
1.1440000000000001,0.151,1
0.313,0.16,0
0.681,0.065,0
0.541,0.097,0
0.535,0.14100000000000001,0
1.367,0.096,1
0.406,0.145,0
1.228,0.16,1
0.833,0.116,0
0.85,0.116,0
1.4040000000000001,0.026000000000000002,1
0.32,0.115,0
1.067,0.136,1
0.707,0.068,0
0.962,0.159,1
0.783,0.098,0
0.489,0.048,0
0.712,0.058,0
0.482,0.148,0
0.641,0.038,0
0.423,0.089,0
0.392,-0.001,0
0.872,0.067,1
0.74,0.056,0
0.525,0.002,0
0.5750000000000001,0.10200000000000001,0
0.659,0.083,0
1.041,0.082,1
0.498,0.16,0
0.652,0.076,0
0.8180000000000001,0.063,0
1.498,0.163,1
0.641,0.07100000000000001,0
0.677,0.073,0
0.773,0.116,0
1.226,0.155,1
0.625,0.156,0
1.008,0.14400000000000002,1
0.601,0.058,0
1.241,0.145,1
0.491,0.012,0
1.356,0.17500000000000002,1
0.8290000000000001,0.105,0
0.741,0.089,0
0.61,0.096,0
0.865,0.10400000000000001,0
0.556,0.13,0
0.8150000000000001,0.12,0
1.4020000000000001,0.187,1
1.16,0.157,1
1.5170000000000001,0.048,1
0.5650000000000001,0.047,0
0.732,0.059000000000000004,0
0.508,0.08600000000000001,0
0.556,0.052000000000000005,0
0.539,0.031,0
0.243,0.006,0
0.302,0.006,0
0.333,0.041,0
0.92,0.08600000000000001,1
1.43,0.002,1
0.508,0.128,0
1.183,0.148,1
0.8320000000000001,0.08600000000000001,0
1.1380000000000001,0.16,1
1.198,0.16,1
1.165,0.146,1
0.726,0.124,0
0.885,0.116,1
1.205,0.161,1
0.317,-0.012,0
0.596,0.058,0
0.662,0.06,0
0.9380000000000001,0.149,1
0.996,0.149,1
0.507,0.085,0
0.7010000000000001,0.06,0
0.612,0.048,0
1.0150000000000001,0.126,1
0.634,0.116,0
1.467,0.17300000000000001,1
1.237,0.152,1
0.934,0.058,1
0.6900000000000001,0.029,0
0.314,0.008,0
0.588,0.006,0
0.47300000000000003,0.114,0
0.548,0.08,0
0.553,0.079,0
0.47800000000000004,0.121,0
0.316,0.14400000000000002,0
0.556,0.021,0
0.52,0.11,0
0.591,0.10400000000000001,0
0.627,0.099,0
0.667,0.062,0
1.512,0.18,1
0.845,0.067,0
1.436,0.011,1
0.482,-0.017,0
0.894,0.07,1
1.095,0.112,1
0.465,0.005,0
0.797,0.068,0
0.632,0.085,0
0.5650000000000001,0.098,0
0.439,0.039,0
0.433,0.003,0
0.632,0.109,0
1.044,0.062,1
0.797,0.06,0
1.004,0.112,1
0.5,0.162,0
1.141,0.155,1
0.538,0.003,0
0.6950000000000001,0.06,0
1.137,0.156,1
0.512,-0.003,0
0.539,0.062,0
0.28500000000000003,0.146,0
0.535,0.155,0
1.164,0.15,1
1.084,0.14100000000000001,1
0.643,0.043000000000000003,0
1.44,0.17,1
0.523,0.106,0
0.687,0.05,0
0.551,0.068,0
0.585,0.093,0
0.417,0.028,0
0.753,0.136,0
0.429,0.04,0
0.937,0.154,1
1.52,0.145,1
1.09,0.067,1
0.454,0.039,0
0.81,0.076,0
0.434,0.15,0
0.9580000000000001,0.146,1
0.9590000000000001,0.084,1
0.85,0.059000000000000004,0
1.37,0.177,1
0.768,0.082,0
0.544,0.022,0
0.585,0.012,0
0.295,-0.017,0
0.531,0.07200000000000001,0
0.598,0.07200000000000001,0
0.763,0.06,0
0.643,0.076,0
0.481,0,0
0.911,0.023,1
0.897,0.115,1
0.9550000000000001,0.115,1
0.93,0.149,1
0.8160000000000001,0.067,0
1.471,0.168,1
0.441,0.14400000000000002,0
1.364,0.131,1
1.0150000000000001,0.156,1
0.279,0.098,0
0.656,0.065,0
0.895,0.064,1
0.5640000000000001,0.048,0
0.763,0.059000000000000004,0
0.5690000000000001,0.101,0
1.326,0.15,1
0.429,0.109,0
1.2730000000000001,0.147,1
0.898,0.063,1
0.9400000000000001,0.063,1
1.096,0.165,1
0.5740000000000001,0.109,0
0.742,0.051000000000000004,0
0.838,0.057,0
0.525,0.02,0
0.187,0.04,0
0.487,0.028,0
0.20800000000000002,0.015,0
0.717,0.065,0
0.668,0.077,0
0.6900000000000001,0.077,0
0.724,0.07200000000000001,0
0.354,0.026000000000000002,0
0.505,0.108,0
0.47700000000000004,0.04,0
0.991,0.116,1
0.962,0.153,1
0.996,0.133,1
1.586,0.046,1
0.979,0.048,1
0.523,0.061,0
0.537,0.115,0
0.652,0.096,0
0.997,0.148,1
0.426,0.008,0
0.873,0.045,1
0.362,0.11900000000000001,0
0.836,0.06,0
0.515,0.07,0
0.38,-0.018000000000000002,0
1.357,0.163,1
1.55,0.156,1
0.918,0.15,1
0.636,0.12,0
1.307,0.157,1
1.215,0.14300000000000002,1
0.487,0.047,0
0.642,0.058,0
0.48,0.043000000000000003,0
0.552,0.038,0
1.492,0.148,1
0.862,0.11,0
1.072,0.164,1
0.552,0.146,0
0.277,0.116,0
0.749,0.077,0
0.5710000000000001,0.065,0
0.854,0.064,0
0.837,0.093,0
0.92,0.11,1
0.303,0.051000000000000004,0
1.05,0.153,1
0.454,0.08,0
0.719,0.07100000000000001,0
0.886,0.066,1
1.059,0.059000000000000004,1
1.2670000000000001,0.151,1
1.418,0.177,1
1.213,0.146,1
0.342,0.075,0
0.6970000000000001,0.016,0
1.073,0.147,1
0.892,0.084,1
0.375,0.004,0
0.761,0.07200000000000001,0
0.321,0.117,0
1.476,0.154,1
0.458,0.042,0
0.9500000000000001,0.064,1
1.065,0.122,1
0.969,0.07,1
0.512,0.116,0
1.0170000000000001,0.14300000000000002,1
0.62,0.054,0
1.35,0.161,1
0.636,0.045,0
0.764,0.062,0
1.5030000000000001,0.157,1
1.254,0.098,1
0.577,0.042,0
0.604,0.133,0
0.792,0.074,0
1.311,0.155,1
0.486,0.121,0
0.638,0.045,0
1.415,0.04,1
0.516,0.11800000000000001,0
0.732,0.16,0
1.121,0.07,1
0.987,0.04,1
1.012,0.134,1
0.964,0.092,1
0.784,0.112,0
0.922,0.11800000000000001,1
0.8320000000000001,0.08700000000000001,0
0.375,0.11800000000000001,0
1.118,0.137,1
0.655,0.1,0
0.937,0.079,1
0.516,0.177,0
0.9540000000000001,0.17400000000000002,1
0.881,0.054,1
0.962,0.062,1
0.858,0.066,0
0.63,0.063,0
0.63,0.064,0
0.99,0.11900000000000001,1
0.334,0.099,0
0.47600000000000003,-0.004,0
0.504,0.049,0
0.37,0.094,0
0.223,0.152,0
0.441,0.039,0
1.179,0.156,1
0.462,0.038,0
0.467,0.126,0
0.962,0.08,1
0.445,0.002,0
0.534,0.052000000000000005,0
0.708,0.064,0
0.5670000000000001,0.157,0
0.586,0.124,0
0.524,0.038,0
1.37,0.155,1
0.528,-0.009000000000000001,0
0.6990000000000001,0.08,0
0.8270000000000001,0.051000000000000004,0
0.435,0.022,0
1.486,0.17400000000000002,1
0.299,0.1,0
0.595,0.062,0
0.9380000000000001,0.152,1
0.585,0.046,0
0.591,0.043000000000000003,0
0.403,0.08600000000000001,0
0.42,0.08600000000000001,0
0.679,0.063,0
0.549,0.058,0
0.77,0.06,0
0.707,0.066,0
0.457,0.094,0
1.364,0.18,1
0.506,0.158,0
0.8290000000000001,0.064,0
1.249,0.096,1
0.464,0.096,0
0.373,0.012,0
0.866,0.066,0
1.431,0.035,1
0.8180000000000001,0.128,0
0.671,0.112,0
0.759,0.068,0
0.504,0.052000000000000005,0
0.383,-0.003,0
0.453,0.101,0
1.047,0.138,1
0.436,0.002,0
0.5,0.091,0
0.548,0.117,0
0.51,0.015,0
0.5730000000000001,0.037,0
0.5690000000000001,0.047,0
0.837,0.131,0
0.755,0.076,0
0.498,0.105,0
1.2510000000000001,0.15,1
0.64,0.08700000000000001,0
1.237,0.08700000000000001,1
0.848,0.077,0
1.291,0.157,1
1.043,0.073,1
0.5680000000000001,0.05,0
0.8200000000000001,0.046,0
0.386,0.023,0
1.481,0.07200000000000001,1
0.497,0.165,0
0.595,0.094,0
0.936,0.037,1
1.3980000000000001,0.134,1
1.6400000000000001,0.028,1
0.618,0.058,0
0.656,0.054,0
0.311,0.156,0
0.305,0.16,0
1.0050000000000001,0.132,1
1.331,0.14200000000000002,1
1.2510000000000001,0.162,1
1.018,0.14200000000000002,1
1.084,0.151,1
1.1340000000000001,0.078,1
0.6,0.089,0
0.465,0.166,0
1.374,0.149,1
0.685,0.053,0
0.629,0.062,0
0.732,0.076,0
0.503,0.038,0
1.246,0.07,1
1.028,0.147,1
1.411,0.11,1
0.96,0.10200000000000001,1
0.611,0.099,0
1.2570000000000001,0.145,1
0.436,0.148,0
0.437,0.147,0
0.966,0.137,1
0.6920000000000001,0.07,0
0.27,0.138,0
1.186,0.158,1
0.8220000000000001,0.06,0
0.51,0.149,0
0.486,0.091,0
1.586,0.055,1
0.495,0.159,0
0.326,0.094,0
0.433,0.117,0
1.0110000000000001,0.069,1
0.704,0.061,0
0.644,0.06,0
0.5630000000000001,0.021,0
0.512,0.02,0
1.26,0.149,1
0.185,-0.003,0
0.63,0.11,0
1.538,0.188,1
0.468,0.095,0
0.525,0.127,0
1.12,0.14,1
1.346,0.183,1
0.505,0.166,0
0.798,0.06,0
0.546,0.084,0
0.384,0.11800000000000001,0
0.481,0.131,0
0.481,0.131,0
1.565,0.097,1
0.512,0.003,0
0.41300000000000003,0.10200000000000001,0
0.783,0.069,0
0.985,0.148,1
1.34,0.179,1
0.281,0.10400000000000001,0
0.422,-0.01,0
1.1280000000000001,0.15,1
1.393,0.004,1
0.498,0.008,0
0.357,0.049,0
0.357,0.049,0
0.838,0.063,0
0.47000000000000003,0.006,0
0.985,0.08600000000000001,1
1.457,0.024,1
0.8310000000000001,0.062,0
0.844,0.067,0
0.5660000000000001,0.106,0
0.539,0.096,0
0.534,0.016,0
0.805,0.11,0
0.516,0.008,0
0.682,0.084,0
0.514,0,0
0.482,0.11900000000000001,0
0.65,0.079,0
1.702,0.199,1
1.002,0.128,1
1.219,0.129,1
1.55,0.049,1
0.803,0.052000000000000005,0
1.055,0.064,1
0.707,0.101,0
0.548,-0.01,0
0.889,0.112,1
1.0230000000000001,0.062,1
0.514,0.092,0
1.645,0.026000000000000002,1
0.385,0.133,0
1.37,0.136,1
0.47700000000000004,0.061,0
0.744,0.069,0
0.561,0.1,0
0.621,0.053,0
0.401,0.114,0
0.8190000000000001,0.124,0
0.536,0.109,0
0.539,0.037,0
0.545,0.037,0
0.986,0.14200000000000002,1
0.639,0.06,0
0.8,0.177,0
0.537,0.168,0
0.8300000000000001,0.083,0
0.586,0.068,0
0.542,-0.01,0
0.928,0.11800000000000001,1
0.649,0.055,0
0.003,0,0
0.64,0.132,0
0.932,0.066,1
0.842,0.07,0
0.807,0.056,0
1.5150000000000001,0.16,1
0.5640000000000001,0.11800000000000001,0
1.1500000000000001,0.155,1
0.834,0.082,0
1.063,0.15,1
0.47900000000000004,0.02,0
0.606,0.028,0
0.932,0.069,1
0.759,0.062,0
1.221,0.14100000000000001,1
0.47200000000000003,0.035,0
0.513,0.009000000000000001,0
1.221,0.169,1
0.854,0.092,0
0.543,0.08700000000000001,0
0.49,0.112,0
1.492,0.014,1
0.773,0.062,0
0.502,-0.006,0
0.5700000000000001,0.034,0
0.631,0.04,0
0.87,0.065,1
0.524,0.078,0
0.5,0.016,0
0.436,0.019,0
0.419,0.046,0
0.754,0.084,0
0.89,0.152,1
0.422,0.11,0
0.483,0.12,0
0.52,0.147,0
0.881,0.129,1
0.436,0.013000000000000001,0
0.874,0.082,1
1.355,0.156,1
1.5110000000000001,0.185,1
1.045,0.17500000000000002,1
0.524,0.14100000000000001,0
0.797,0.107,0
1.42,0.023,1
1.214,0.147,1
0.922,0.128,1
0.517,0.094,0
1.072,0.14300000000000002,1
0.554,0.163,0
1.577,0.17300000000000001,1
1.373,0.139,1
0.525,0.008,0
0.444,0.07100000000000001,0
1.27,0.153,1
1.01,0.157,1
1.309,0.112,1
1.074,0.127,1
0.548,-0.007,0
0.483,0.14100000000000001,0
0.847,0.065,0
0.527,0.092,0
1.004,0.115,1
0.811,0.088,0
0.202,-0.022,0
0.904,0.058,1
0.499,0.133,0
0.536,0.1,0
0.896,0.14100000000000001,1
0.9450000000000001,0.14200000000000002,1
0.551,0.084,0
0.535,0.005,0
0.466,0.11900000000000001,0
0.514,0.137,0
0.937,0.137,1
0.9440000000000001,0.136,1
0.459,0.078,0
0.459,0.078,0
1.01,0.153,1
0.557,0.10400000000000001,0
0.746,0.076,0
0.492,0.09,0
0.805,0.09,0
0.861,0.07,0
0.462,0.017,0
1.12,0.149,1
0.8180000000000001,0.094,0
0.5690000000000001,0.109,0
0.483,0.108,0
0.35100000000000003,0.11800000000000001,0
0.487,0.041,0
0.577,0.043000000000000003,0
0.404,0.159,0
0.76,0.06,0
0.922,0.145,1
0.522,0.059000000000000004,0
0.534,0.059000000000000004,0
1.462,0.016,1
1.044,0.139,1
0.523,0.053,0
0.678,0.059000000000000004,0
0.5660000000000001,0.115,0
0.324,-0.005,0
0.482,0.115,0
0.47500000000000003,-0.002,0
0.707,0.10400000000000001,0
0.402,0.109,0
0.26,0.008,0
0.32,0.008,0
1.008,0.07,1
0.5690000000000001,-0.008,0
0.843,0.073,0
0.838,0.073,0
1.471,0.156,1
0.964,0.062,1
0.516,0.053,0
0.501,0.019,0
0.377,0.101,0
0.533,0.091,0
0.542,0.112,0
0.493,0.052000000000000005,0
0.616,0.07200000000000001,0
1.07,0.121,1
0.332,0.11900000000000001,0
0.299,0.001,0
0.855,0.081,0
0.34400000000000003,-0.009000000000000001,0
0.726,0.056,0
1.32,0.004,1
0.556,0.154,0
0.722,0.10300000000000001,0
0.459,0.109,0
0.922,0.108,1
0.509,-0.007,0
0.9540000000000001,0.063,1
1.3880000000000001,0.167,1
0.91,0.067,1
0.538,-0.001,0
0.555,0.029,0
0.41100000000000003,0.004,0
1.076,0.16,1
0.725,0.092,0
0.74,0.10400000000000001,0
0.65,0.136,0
0.41100000000000003,0.12,0
0.607,0.07,0
0.936,0.132,1
0.523,0.034,0
1.125,0.17,1
1.186,0.17,1
1.203,0.152,1
0.623,0.04,0
0.8210000000000001,0.063,0
0.289,0.035,0
0.522,0.035,0
0.648,0.052000000000000005,0
1.131,0.145,1
1.5190000000000001,0.191,1
0.9420000000000001,0.124,1
0.674,0.063,0
1.355,0.189,1
0.581,0.109,0
1.108,0.152,1
0.592,0.09,0
0.757,0.076,0
0.794,0.076,0
0.673,-0.001,0
0.914,0.053,1
0.515,-0.007,0
1.201,0.156,1
0.54,0.135,0
0.485,0.056,0
0.485,0.056,0
0.936,0.14200000000000002,1
1.012,0.14200000000000002,1
1.038,0.106,1
0.625,0.054,0
0.657,0.065,0
0.512,0.101,0
1.02,0.11900000000000001,1
1.425,0.074,1
0.704,0.079,0
0.972,0.133,1
0.793,0.097,0
0.972,0.11,1
0.559,0.008,0
0.496,0.10200000000000001,0
0.657,0.001,0
0.5630000000000001,-0.002,0
0.499,0.116,0
0.911,0.15,1
0.307,0.1,0
0.513,0.031,0
0.436,0.126,0
0.528,0.02,0
1.412,0.10200000000000001,1
0.606,0.14300000000000002,0
1.223,0.17,1
0.51,0.115,0
0.834,0.068,0
0.641,0.105,0
0.6,0.044,0
1.031,0.134,1
0.377,0.096,0
0.505,0.002,0
0.553,0.026000000000000002,0
1.072,0.05,1
0.602,0.008,0
1.051,0.09,1
